ag;name
1;Насос откачки жид., НЦ/ВК-1 ВП-45/50 НОиО
1;Стеллаж металл. с огранич. планкой
9;Градирня 1-Г-754 Б
1;Травокосилка бензиновая Н-235R
1;Кресло Орион хром на полозьях кожа беж
4;Стол хроматографический
10;ТРАНСФОРМАТОРНАЯ ПОДСТАНЦИЯ
5;Бачок для затворной жидкости СБТУ2
8;ШКАФ УПРАВЛЕНИЯ ШР-2
8;КАМЕРА С ВЫКЛЮЧАТЕЛЕМ ВНГ-113, РАЗЪЕДИНИТЕЛЕМ РВ-6
1;Лампа настольная
5;ИСПАРИТЕЛЬ БК-124635 ТЕХН.№59
11;КОНТЕЙНЕР ДЛЯ ТИБА ТЕХН.№ 512
4;Тумба подкатная 434х450х580/груша
3;Весы электронные GR-200 A&D
7;Станок настольно-сверлильный 2М112 зав.N 183312
6;Контейнер для перевозки триэтилалюминия в комплМПУ
2;Коммутатор Cisco Catalyst 2960 24
11;Хроматограф
5;Сигнализатор СТМ-10-0001 ПБ
2;Клапан Samson  3241,DN20,PN40(TV3132
6;Сети средств контрольно-измерительной аппаратуры (
11;УЛЬТРАТЕРМОСТАТ ЦТУ -2
1;Кресло на крестовине
9;Резервуар Д-207
4;"Холодильник ""Саратов-160"" зав.№ 95788"
7;Клапан Masoneilan Camflex 35-35222 Ду80 Ру40 VI Cv
2;Ноутбук НР Compaq 6730s KU350EA
1;Контейнер с комплектом заглушек и кожухов
9;Колонна абсорбционная К-501 МАУ-3
11;Щитовое помещение, к.563/4-1
6;Сети электрические. КТП 2х400 (УДС)
3;"Монитор LCD 19"" (цветной)"
8;Сепаратор центробежный вертикальный СЦВ-7-325 поз.
10;ЗАВОДОУПРАВЛЕНИЕ 3
5;сапфир 22-ДУ-Ех-2620-02-У2-1.0-1.0-2.5м
4;Шкаф для приборов КИПиА
5;Система кондиционирования в к.7- 2 этаж дальний ле
9;Абгазная труба корпус 1242
8;Аппарат воздушного охлаждения 13АЕ-1/3 с системой
3;Клапан Masoneilan Camflex 35-35212 Ду100 Ру40 IV
4;ШКАФ МЕТАЛ. ДЛЯ ХРАНЕНИЯ ПРОБ: ПРОФИ -4
6;Система АПТ  АПС, и СОУЭ в корп.315
2;Оборудование сети передачи данных корпуса 411
2;Система хранения данных HP Х 1600 G2инв.№ 9795
11;НАСОС ЦЕНТРОБЕЖНЫЙ ХЕ-50/32-250 С ЭЛЕКТРОДВИГАТ.
11;КОНТЕЙНЕР ДЛЯ ПЕРЕВОЗКИ ТИБА
11;Молот МВ-4127 зав.N 7696
8;ТРАНСФОРМАТОР ТНЗП К АГРЕГАТУ ЛК-8
6;Аппарат дыхательный АП Омега-С-300-1-МС-7-10ПМД1-К
4;Эстакада от опоры №284 до опоры №293, у цеха №38
10;Емкость растворительная СК12 2-Е-104
6;Трубогиб механический тип ТМТ-2
6;Здание (тепловой пункт цех №14)
3;Трубопровод охл.воды кат. В V 1981
12;Пневмопривод ПЗ 200 4,0
2;Сервер Lenovo x3650 M5 546262G 165366
5;Датчик давления EJA530A-D(A.В.С)S4-07DC/KS2
5;Установка газоразделительная мембранная МВ-0,1
2;Расходомер электромагнитный Yokogawa ADMAG AXF100C
8;СИЛОВОЙ ШКАФ ТМЭ- 1- КП- А-10
6;ВЫПРЯМИТЕЛЬНОЕ УСТ-ВО УКП-380
10;ЗДАНИЕ БЫТ.КОРП.ДК-9
3;Устройство шлифовальн.для линз.уплотнений Unigrind
10;ТЕХНОЛОГИЧЕСКИЙ ГАЗОПРОВОД СРЕДНЕГО ДАВЛЕНИЯ
3;ячейки комплексного распределительного устройства-
2;Автоматизированный комплекс SAP
4;"Холодильник ""Атлант"""
9;Модуль пожаротушения МПТХ 65-100-50
2;Клапан Samson  3241,DN20,PN40(TV3032)
1;Насос 1К-2У поз. 37
8;Cейф ASM-120T CL ( 1200*550*390) ключ,кодов. замок
6;Электродвигатель 2АСВО 710L-34У1
8;ПАНЕЛЬ РАСПРЕДЕЛИТЕЛЬНАЯ В4 СП-22-1
12;Заземлитель однополюстный типа TEC123 II*УХЛ1/НА
4;Стол для весов Р-8
7;ячейки комплексного распределительного устройства-
5;Шкаф ЩТП-220/50 BUA01 черт. 627090-01-00-000 СБ
9;Разделитель Р-501
8;КАМЕРА ВВОДА
12;МТ100Р-12231-02-0,5-,5мПа-42-У(-50+80оС
12;Счетчик э/энергии ЕА 05RL3 АСКУЭ
8;Сейф огнестойкий BST 610 электронный замок
5;"Хроматограф газовый""Кристалл-2000М"" в.5"
12;Турникет-трипод электромеханический PERCo-TTR-04.1
9;Сепаратор С-102/2 16м3 /НОиО/
12;Пожарной сигнализации к.201/15
8;Сепаратор приемный С-1
9;Подземная емкость для нефтепродуктов
1;Телефон инв. № 12528
2;Многофункциональное устройство HP DesignJet T1120
9;Кран шар. F15-46TFM-PT200DN32-PN16-КО
8;ТРАНСФОРМАТОР
8;Внутриплощадочные сети электроснабжения (участок 2
11;Подстанция ТП-23
2;ПРИНТЕР - АППЛИКАТОР VIDEOJET P3400 ЛЕВ.
4;Насос P951/1
1;Аппарат N 1,2,3 Е-3/2
8;КАМЕРА КСО -2У М
12;Оборудование КИП
12;Устройство плавного пуска 110кВт ATS48C21Q ALTISTA
6;Стеллажи склада № 1 на ХКЦ
7;трансформатор ТПЛ-10М-0.5/10Р-200/5
10;Резервуар Е-408 V=200м3 для ультрафильтрата
4;ТРУБОПРОВОД ПИТЬЕВОЙ ВОДЫ К СООРУЖЕНИЮ
2;Принтер механический DYMO Rhino M1011
3;Насос выдачи пермеата
11;"Холодильник ""Кодры"""
2;ПРИБОР ПАС-01 0604 ДМ
1;Питательный электро насос №4
1;ВОЗДУШНАЯ КС 4 ВУ1 S 38м2, V 144м3
7;Блок-бокс электронного оборудования 603
3;ГОЛОВКА ИЗМЕР.POLYTRON IRCEN334
2;УРОВНЕМЕР УПП 1-02-А
3;Автомобиль ЗИЛ-431412 с поливочно-моечным механизм
1;Компрессор 5С5 ГП 1-5
7;Станок обдирочно-шлифовальный СПТУ 1
11;НАСОС 2АЦСЗх3, тех. №33-3
9;ФУНДАМЕНТ ПОД НАСОС ВЫСОКОГО ДАВЛЕНИЯ 433Б
10;"Корпус 1013;1013/1 Администартивно-бытовой корпуc"
1;Емкость Е 301
7;Клапан Masoneilan Camflex 35-35112 Ду25 Ру40 IV Cv
6;КОЛОННА ректификационная тарельчатая тех №270/2
7;Головка измерительная Drager Polytron 5310 в компл
7;Станок вертик.свер. 2Н125
10;Аппарат ВКЭ1-1-30-1 ч. 05.60.640.000 СБ
2;Комплекс аппаратно-программный на базе хроматог.
5;Фильтр активного угля
11;НАСОС ТЕХН 3Х-9Е, техн №104/1
4;Стол письменный 120х70 Е 48 /орех/
2;Блок БАЗИС-12.3РР-30-2-М 452322
9;Бак умягчённой воды с обвязкой т\сеть
6;Емкость дренежная V- 3м3 (Площадка УКУ СИКГ)
5;Комплект распред.устр-ва
6;Машина отжимная МО-5К-300
5;Щит пд 34 к-с 1294
7;Клапан Masoneilan Varipak 28-28122 Ду25 Ру40 IV Cv
7;Ограждение
12;Резервуары металлические V=1000 м. куб.
11;"ХРОМАТОГРАФ ""МИКРОХРОМ"""
6;ВОЗ 23510100080
2;Оборудование КИПиА насосов Н-2/1-6
2;Монитор NEC 2090 UX S/W
6;Печь ПВП 10.15.10/12,5М 256684
3;Многофункциональное устройство Xerox Work Centre 5
11;КОЛОДЦЫ ПОД ПОЖАРНЫЕ ГИДРАНТЫ С АРМАТУРОЙ
1;Тумба Р 6520, бук
1;Насос Н-309/1 инв. № 6217
2;Вентилятор осевой В-06-300-8К3
1;Насос Д - 500 / 65 инв. № 6203
5;Система навигационная в комплекте (автомобиль
4;422 МА 63 Тр-д ингибитора от Р345А/В до Т301, Е325
12;Термосопротивление ТСП 103
8;КОНДЕНСАТОРНАЯ УСТАНОВКА
11;ТЕРМОМЕТР ТПК -1
2;Ноутбук Lenovo ThinkPad X280 20KES4WS00)+Dock 90W
2;насос поз.G- 630 А к-с 1202
4;ШТАБЕЛЕР ЭЛЕКТРИЧЕСКИЙ BT RRE200
2;Реактор РЧЭРМ-0.4 к-с 1231
6;Шкаф учета НКУ Freecon СТ-380/6 (ШУ1) черт. 345207
6;КОНДЕНСАТОР  ТЕХ.№ Т-6
10;Корпус 420 Компрессорная с наружными установками
9;Корпус 1100 Сливная эстакада
7;Колонна отпарная Т-601
6;Ножницы гильотинные НВ3118
7;Сигнализатор 1-кан.  Щит-2-7 с ДТХ/01030
9;ФУНДАМЕНТ ПОД СИСТЕМУ ВОДОПОДГОТОВКИ И ОХЛАЖДЕНИЯ
11;Насос ХОЕ-45+31 №10
3;Радиостанция MDH65KDC9AA2_N/Q855AA Motorolla CP140
10;Подстанция блока водооборота отделения 100Б
7;Пункт обогрева. КУ 77км
3;Машина снегоуборочная Craftsman 88957
4;ТРУБОПРОВОД ПРОМЫШЛЕННОГО ВОДОСНАБЖЕНИЯ ВЫНОС
6;Конденсатор ККГ-800-10-М1 Тех.№14б/1
7;Головка измерительная Drager Polytron 5310 в компл
5;ПОЛИМЕРИЗАТОР С МЕШАЛКОЙ И ЗМЕЕВИКОМ V=12.М.КУБ.
8;Склад металлический для хранения баллнов
12;Шкаф вытяжной для работы с ЛВЖ ЛАБ-Pro-ШВЛВЖ-ТО
11;Сепаратор 4м3 Е-22/4
10;Установка осветления воды 300 м3/час
8;Шкаф для хранения баллонов
5;Измеритель KEW 6010 B мультифункциональный
9;Бак хим.очищенной воды № 1 с обвязкой п.к. I
11;Эл.тельфер г/п 3 тн зав.№ 68302
7;Трубопровод оборотного охлажден.водоснабжения В6
10;Емкость U=100 Е-17
4;Установка пожарной сигнализации и системы
12;Стол -мойка С5Н10
11;НАСОС  №9 I
6;Емкость ВПП 2-0,628 поз.Г-14
1;Насос ЦГ-12.5/50к Н-706А
4;Моносплит-система Panasonic CS-CU-PC9EKD
4;Манометр б/разд, PG-327A
6;Шкаф инструментальный Промет TC-1995-121215 1900х9
9;Фильтр для очистки газа Ф-201/2/НОиО/
12;Утепленный домик
11;ОСЦИЛОГРАФ С1-101
2;НАСОС VIKING R4323A
12;Емкость ПЕ-200
2;Расходомер DY025-EBLBD2-4D/MV/SCT/KS1
4;дыхательный аппарат ПТС Базис-168Е с баллоном
1;"Аудиоцентр ""Пионер"" 3630 к.1001,каб.108 1эт."
10;Емкость подготовки ТКФ 2-Е-103
2;Автоматизированная система управления техническим
12;Стол руководителя BXT215X-ETM
6;"СТАНЦИЯ ОПЕРАТОРА СИСТЕМЫ УПРАВЛЕНИЯ ""СИМЕНС"""
1;ГАЙКОРЕЗ ГИДРАВЛИЧЕСКИЙ HI-FORCE HMNS110
7;Трансформаторная подстанция к.1113
6;Кабельная система к.42/1
5;Преобразователь EJA530A-DCS4N-07NE/KS2/D4
8;CKBAЖИHA N31
4;ЭлектроприводБ099бр.099.098-05м
10;Емкость 2-Е-353
6;Измеритель сопротивления заземления Sonel
3;Сепаратор Е-19/1
11;"Холодильник ""Кодры"""
11;КОЛОННА ТАРЕЛЬЧАТАЯ №132
4;КОМПРЕССОР 8 RPA-50
11;НАСОС  ТЕХН. № 94
4;"Стул ""Серна"""
2;НАСОС Н-5/2
8;ТРАНСФОРМАТОР ТДНГ 31500 / 110
6;ИСПАРИТЕЛЬ  тех №161/2 600 ИН-2-10-10-М1-С/2
3;Монитор View Sonic VP930 сер.№ Q8F060802338
9;Кабельные линии Ф320Б 2 кабеля 3_95 ААШВу
3;ПРЕОБР.EJX530A-EBS7N-019DN/KS21/D4/N4/QR
1;Силос Д-955
1;Сепаратор № 2. Блок НТКР. УПГ-2
12;Ноутбук HP ProBook 430 G2 (K9J78EA)(сер.ном.CND530
3;Система охлаждения воздуха в РП-0,4 кВ корп.371/1
11;Трансформаторная подстанция N 34
10;Корпус 1565 Кафе на 30 посадочных мест
7;Конденсатор 1400ЭКНГ-6-М1-С/20-6-6
7;Сети внеплощадочные промводопровода
