ag;name
1;Компьютер: HP dc5700MT DualCore PE-2160,160GB,1GB,
2;Компьютер Athlon XP 2200+
3;ЗАДВИЖКА 30С941НЖ ДУ100 РУ16 С ЭЛ.ПРИВ.
5;Контейнер Д1 V = 100 л
4;Внешние сети электроснабжения
10;НАСОС Ц/Б
7;ТРАСФОРМАТОР
1;Колонны К-14, К-14А
9;Здание цеха №32 склад жесткой тары и контейнеров
0;КОМПРЕССОР ВК20Е-10-500Д
4;Клапан регулир. Футерованный УИФ 15 1.6л НЗУ
4;Анализатор водорода непрерывного действия COSA Ins
2;КОМП. INTEL Pent1.7/128/20/CD-ROM/17
4;Клапан Ду20 Cv0.25 н/ж EPSY
7;Подъездной ж/д путь от БСИ до УМ
4;Регулирующий клапан (сферический) поз. FV-1612A
10;НАСОС ТЕХН. № 65/2
5;Холодильник тех №100/3
6;Комплектная трансформаторная подстанция 2КТП-1600/
3;Комплект портативного терминала МТР850Ех НИУС.4292
9;Зд.120 Воздушная компрессорная
10;Насос дозировочный НД-400/16 с эл.двиг.
7;Камера КСО №3
7;"Нежилое здание ""Котельная газовая"""
5;Сепаратор топливного газа ГС1-2,5-600-2-И ТУ 3683-
7;Корпус420.4 автовесы (сооружение) площадь 185,30
4;Фотоаппарат Canon EOS 6D WG Body
2;Кондиционер Fujisu ARY90T/AOY90T корпус 402
2;Насос Calpeda GMG 7-40E/A,эл/дв. 3,2 кВт, 2850 об/
0;Переносной огнетушитель поршкообразный
5;Комплект УАТС Avaya Definity S8700
4;Система конд-ния воздухаMitsub.Electric- к.205-303
3;Кондиционер HAIER/HECHSU-09RO
10;ФОТОКАЛОРИМЕТР КФК-2МП
1;МОНИТОР ENDRESS HAUSER NRF 590
7;ПОДСТАНЦИЯ КОМПЛЕКТНАЯ ТРАНСФОР.
0;Ячейки КРУ-2ВК-12
1;Источник бесперебойного питания APC Smart-UPS (SUA
9;Кабельная эстакада 820
4;Спектрофотометр UNICO 1200
0;Испаритель Т-307
8;Товарный парк широкой фракции легких углеводородов
7;Реактор синтеза триэтиалюм.V=0,62м.куб поз.R702/2
6;Трубопровод химзагрязненной канализации К7
7;УСТАНОВКА КОНДЕНСАТОРНАЯ
2;Стол-мойка одинарная ( глубина 280) 550*650*850
11;"Стенка ""Заречье-8""/010501002/"
6;Преобразователь Endress+Hauser поз. PITX220E17
7;РАСПРЕДЕЛИТЕЛЬНЫЙ ЩИТ СОСТ. ИЗ 2 -Х ПАНЕЛЕЙ
10;УСТРОЙСТВО УАС-20 Б
6;Холодильник Е-1282, Е-1282
0;Сигнализатор 1-кан.  Щит-2-7 с ДТХ/01030
0;Резервуар Д-2А
11;Насос центробежный ТКА 32-125а Н-131/2
11;Эл.двигатель ВА 132 S2 7.5/30
6;ячейки комплексного распределительного устройства-
3;Завеса воздушно-тепл. PWZ 60-35 W2/3
11;Датчик  давл. EJA530A-DBS4N-07DE/KF2
0;Контейнер ж/д б/у № 200704-6 33,2 куб.м
6;Кран железнодорожный КЖДЭ-25
5;Холодильник тех.№ 100 Б
1;"Монитор LCD 20"" NEC 2070VX для станции ПХЦ"
5;Линии технологической связи
10;Насос ц/б 5ПХ-6К тех.№421/1
9;Прожекторная мачта с молниеотводом высотой 28,15 м
0;Резервуар вертикальный Д-1051
8;Бак промывки Na- катионитовых ф-ров с обвязкой
11;Емкость с погр. насосом №1 V-50 м3 Е-260/1
10;Подстанция ТП-23
11;Силовой шкаф С-9522-14
5;КИПЯТИЛЬНИК ТЕХН,№ 27/1
3;Стул офисный
11;Кассовый терминал в сборе
4;Cигнализатор уровня VEGA VEGASWING61 SWING.61.CAGB
7;КОНДЕНСАТОРНАЯ УСТАНОВКА УК-038-220
1;Анализатор кислорода циркониевый Yokogawa ZR202S-A
4;Автоматич.выключатель
5;Электродвигатель СДКПОПГ-2-21-56 на компрессор
11;Фильтр ФС-1-80-40
11;Насос антистатика  2-Н-304
4;Блок управления ЭЛКО 380М
9;Зд.116 Админист.-бытовой корпус
8;Резервуар Д-20S
11;Емкость Е-21
0;Щит упр-ия и сигнализации
4;Газодувка поз. Р17В
11;Блок системный Lenovo ThinkCentre M710s SFF
2;Кондиционер Panasonic CS-A18JKD/CU-A18JKD к.137
2;РАСХ.PROMASS83F(83F1H-AD2SAA17AEAAZ1)
6;Клапан Masoneilan Camflex 35-35222 Ду40 Ру40 VI Cv
8;Колонна абсорбционная К-501 МАУ-3
9;Эстакада от опоры N1434 до опоры N1434а, ввод в це
7;КАМЕРА
6;Датчик уровня ЦДУ-01/12423-31 Ду100 Ру40 600 мм, 2
8;Установка очистки FL-5(титул 19)
0;Подъемник S-602
10;Ячейка КРУ КВЭ
10;КОНТЕЙНЕР ДЛЯ ТИБА ТЕХН.№ 512
2;УРОВНЕМЕР FMR245
9;ЭСТАКАДА СЛИВНАЯ
3;Насос АХЕ 45/31АК-2Г1 к.1171
8;ТРУБОПРОВОД
9;Здание склада (склад оборудования), S=868 кв.м.
10;Насос конденсатный тип КС-50Х55 с эл.двигателем.
3;НАСОС ПОДАЧИ ВОДЫ В V4211,12 Р4611А, Р4611А
4;Двухпоз. клапан (шаровый) поз-HV-1910
8;Эстакада ТГМП к складу ЛВЖ
1;Вентилятор ВЦ 4-75
2;Электроплита ЭП 4П 4-х комфорочная без духовки
4;Смеситель ПЛ-016
5;Дренаж кв.6,7 (вид сетей К-2)
7;Кофемашина JURA ENA Micro 1
10;НАСОС Ш40-6-18/4, ТЕХ.№206-2
10;НАСОС ТЕХНОЛОГ. № 102/1
7;ПАНЕЛЬ
6;Колонна дезорации Т-362, Т-362
6;Резервуар шаровый (Е-10/1-4,6) к.1076
10;ВАКУУМ - НАСОС ВВН-3, №209 -1
3;Шкаф МД 33.3 (1750х1000х500)
5;Сепаратор топливного газа С-914
1;Монитор NEC 2090 UX S/W
3;Внешний датчик TRX-11 с кабелем Диапазон 807
6;Сейф 701
10;Отстойник Е-6
10;Кран подвесной электрический г/п 2 тн
7;Здание компрессорной (титул 06)
1;Насос ВКС-2/26
7;ЩИТ РАСПРЕДЕЛИТЕЛЬНЫЙ П / СТ.-5
9;Вставка Р-401
8;Точка налива гликолей в а/цистерны к-с 1204
3;Шкаф МД 40.2 (1750х800х500)
10;ФРЕЗЕРНЫЙ СТАНОК
2;Насос Flygt 3171 420 м3/ч, 7 м.в.с., 22 кВт в комп
6;Щит состоящий из панелей ПСН-1506А корпус 1019
7;Камера КСО №6
10;Датчик избыточного давления EJA530A-DBS4N-07DE/KS2
10;Хроматограф ЛХМ-8 МД
1;Насос SAER NR-151A/10 эл/дв 3 кВт 2900 об/мин. скв
10;НАСОС ТЕХ.№ 166/1
8;Емкость азота Е-601/3
7;Блок-бокс электронного оборудования 800
10;НАСОС ТЕХН.№165/1
5;Котел Е-5,0 паропроизводительностью 5 т/ч № 4. Кот
4;Сепаратор поз.58 зав.№ 2006 554/1
7;АВО 300.3 АЕ-1/2 АВГ БМ-20-10,0-Б1/6-2-12 УХЛ1 с с
2;Датчик EJX530A-EAS7N-019DN/CS1/N4/QR
7;Скважина № 7
6;Станок токарно-винторезный
4;Пункт ПР-5 к-с 1213
1;Насос Н-58 Б
8;Емкость ГЭЭ1-1-50-0.6 к.402
9;КТП -4
2;Весы ЕК-2000 Series зав.№ 0530604 к.1139 каб.418
1;Коммутатор Catalyst 2960 24 10/100 (smartnet 8x5 N
0;Циклон Д-34А
10;Насос центробежный тип АХ45/31 с эл.двиг.
4;Емкость заглубленная  техн.№97 б/2
0;Копер маятниковый GEAST №К311А
7;КОНДЕНСАТОРНАЯ УСТАНОВКА КМ-2-05
6;Контроллер ИМ 2300Щ
9;Здание установки осушки и газоразделения
6;Сети внутриплощадочные питьевые
0;Телефакс
5;Щит 2Щ ФО корпус 1055 ЦПУ
1;Емкость Е-40
4;Котел ДКВР 10-13-2
0;Тумба приставная
6;Датчик уровня цифровой буйковый 12323-058 поз.LT24
6;Трансформаторная подстанция КТПН 772-2
3;Насос дозировочный с приводом LDC1M910S поз. G50B
9;Сосуд-Емкость Е-6 V-200м3
2;Насос НГМ-24
5;Емкость ВПП 2-0,628 поз.Г-13
3;ТРУБОПРОВОД  ПРОДУКТА
7;ТР/ ПРОВОД УСЛОВНО-ЧИСТОЙ КАНАЛИЗАЦИИ ОТ КОЛ.455
1;Структурированная кабельная система корпуса 1120
3;Стул офисный ISO
0;Контейнер с комплектом заглушек и кожухов
0;Смеситель для гранул Рх-1013
1;АРМ Блок Lenovo ThinkCentre M710q (514615)
2;Анализатор точки росы «Higrovizion-BL»
9;ЗДАНИЕ ХИМИЧЕСКОЙ ЧИСТКИ СПЕЦОДЕЖДЫ №30а
0;Устройство переговорное DW (4 связ.)
10;НАСОС 12 НДС
11;Шкаф вытяжной 1500 ШВМ
1;Коммутатор Cisco Catalyst 3750X-24T-S (WS-C3750T-2
6;Блочно-комплектное устройство для Щитовой КИП БЛП-
3;Насос Д 6300/80 д/подачи воды потребителю
1;Станция рабочая HP Z620(WM618EA) CPU Intel Xeon E5
10;Фильтр Ф-7/1
7;ШКАФ СИЛОВОЙ №7 СОСТОЯЩИЙ ИЗ 12 ПАНЕЛЕЙ
0;Аппарат для воздушно-плазменной резки металлов ПУР
9;АВТОДОРОГА к цеху №27е
4;Вытяжная установка В-1
2;Печь муфельная ПМ-10
9;ГАЛЕРЕЯ ДЛЯ ТРАНСПОРТЕРОВ МЕТАЛЛИЧ.
5;202/3 20. Теплообменник пластинчатый Т-302
1;Насосная
6;"КТП КУ № 8. Продуктопровод ""ЮБ ГНС-ТНХ"" этап 2"
1;Буферная емкость Е-11-6
8;Емкость V100куб.м.
7;Блок-бокс электронного оборудования 791
2;Радиостанция Motorola DP4401Ex (MDH56QCC9LA3AN)
0;Таль ручная инв. № 6620
6;Станок настольно-сверлильный 2М112Э 12246
0;Телефонный аппарат Panasonic KX-T2365
1;Принтер Omni3D Factory 2.0
0;Стол письменный
8;Вертолетная площадка 810
1;Анализатор влажности газов XPDM
3;Насос центробежный двухстороннего входа 1Д315-71А,
9;НАРУЖНАЯ УСТАНОВКА
5;Теплообменник 600х2000 Т-457
0;Подъемник S-6
9;Здание арезианской скважины
3;Трубопровод транспортировки бутадиена из цеха
11;Установка конденсаторная Schneider Electric Varset
2;УРОВНЕМVEGAFLEX61.CXAGB1HAMXX L=10650
2;ПРЕОБРАЗОВ.EJA110A-EHS5A-29DC/KS2/QR
3;"Кресло руководителя ""Форум"""
0;Сигнализатор 1-кан.щит-2-7 с ДТХ-127/014
4;Уравнемер радарный VEGAPULS61 PS61
11;Термосопротивление ТСП 103
4;Установка ШФЛУ (реконструкция) к.1171
5;Щит управления ЩУ 7501-4 3А2В корпус 1019
7;Шкаф для инструмента чер.93.764.00.00СБ
6;Клапан Masoneilan Camflex 35-35222 Ду80 Ру40 A Cv1
5;ЕМКОСТЬ РВС - 200куб.м.
11;Эстакада КИПиА
10;Насос центробежный #50 тип АХ45/31 с эл.двиг.
6;Емкость для теплонос. Е-108 40 м3/НОиО/
1;Насос ЦВ-5/105 поз.Н-3 к.1042
11;Насос 4 ЦГ-50/80 К-22-4
5;Внутриплощадочные сети электроснабжения
9;"Строение ""Укрытие под турбокомпенсатор ТК-801/3"" о"
9;Совмещенная эстакада от ряда Б до границы Эйр Прод
11;Трипод
2;Компрессор винтовой Atlas Copco GA132-7,5
6;Станок горизонтально-расточный 2А614 126
11;Щит 1-Щ
0;Тумба с центр.замком
8;Цистерна № 50262278
6;Блок регенерации гликоля
6;Деметанизатор С-1 с внутренними устройствами зав.№
10;КОНТЕЙНЕР ДЛЯ ТИБА ТЕХН.№ 512
7;УСТРОЙСТВО РАСПРЕД.
11;Щит Щ2 из 9 шкафов
0;Насос Д 6300/27 п.2/4 д/подачи теплой воды на град
7;ТРАНСФОРМАТОР ТМ 1000 / 6
11;Пруд ливневых стоков 1-я секция
11;Комплектное распределительное устройство 6кВ
1;Колонна низкотемп.разделен.К-12
2;Рация PD715Ex с/н 18607А0156 + выносной микрофон
